# Rosseland-mean dust opacity in cm^2/g computed for the Semenov 2003 porous 5-layered sphere model as a function of radiation temperature (rows) and dust temperature (columns) COLUMNS:
#  (0) T_rad
#  (1) T_dust=0-160K
#  (2) T_dust=160-275K
#  (3) T_dust=275-425K
#  (4) T_dust=425-680K
#  (5) T_dust=680-1500K
#  (6) T_dust=T_rad
#  
1.028966510497235198e+00 1.813957202241540728e-03 1.247910862612969414e-03 1.139851739045849577e-03 4.461546682265561583e-04 6.225783168373817851e-05 1.813957202241540728e-03
1.029914755116746683e+00 1.816528809072163629e-03 1.249688491650671664e-03 1.141478506824378063e-03 4.467968667611441503e-04 6.231980332901872763e-05 1.816528809072163629e-03
1.030863873591577384e+00 1.819106208843954738e-03 1.251470136581189470e-03 1.143108953404795101e-03 4.474405243520151619e-04 6.238188493362992583e-05 1.819106208843954738e-03
1.031813866727028906e+00 1.821689415940206357e-03 1.253255807423818771e-03 1.144743087980931717e-03 4.480856446780795595e-04 6.244407669737006734e-05 1.821689415940206357e-03
1.032764735329145367e+00 1.824278444780444604e-03 1.255045514223320597e-03 1.146380919770058739e-03 4.487322314277936760e-04 6.250637882036506519e-05 1.824278444780444604e-03
1.033716480204713628e+00 1.826873309820516373e-03 1.256839267049981784e-03 1.148022458012941871e-03 4.493802882991836090e-04 6.256879150306896616e-05 1.826873309820516373e-03
1.034669102161263732e+00 1.829474025552666524e-03 1.258637075999674386e-03 1.149667711973895905e-03 4.500298189998682601e-04 6.263131494626409995e-05 1.829474025552666524e-03
1.035622602007070236e+00 1.832080606505628959e-03 1.260438951193918345e-03 1.151316690940844571e-03 4.506808272470844341e-04 6.269394935106172961e-05 1.832080606505628959e-03
1.036576980551152438e+00 1.834693067244709238e-03 1.262244902779940470e-03 1.152969404225372358e-03 4.513333167677094989e-04 6.275669491890234974e-05 1.834693067244709238e-03
1.037532238603275037e+00 1.837311422371868059e-03 1.264054940930734719e-03 1.154625861162784798e-03 4.519872912982867016e-04 6.281955185155602530e-05 1.837311422371868059e-03
1.038488376973949467e+00 1.839935686525807348e-03 1.265869075845125731e-03 1.156286071112162242e-03 4.526427545850482078e-04 6.288252035112285238e-05 1.839935686525807348e-03
1.039445396474433236e+00 1.842565874382053309e-03 1.267687317747826078e-03 1.157950043456417106e-03 4.532997103839389000e-04 6.294560062003329705e-05 1.842565874382053309e-03
1.040403297916732361e+00 1.845202000653047058e-03 1.269509676889502827e-03 1.159617787602352200e-03 4.539581624606418018e-04 6.300879286104876451e-05 1.845202000653047058e-03
1.041362082113600707e+00 1.847844080088223559e-03 1.271336163546831757e-03 1.161289312980715591e-03 4.546181145906013341e-04 6.307209727726177531e-05 1.847844080088223559e-03
1.042321749878541315e+00 1.850492127474100525e-03 1.273166788022567176e-03 1.162964629046258714e-03 4.552795705590478728e-04 6.313551407209650748e-05 1.850492127474100525e-03
1.043282302025806407e+00 1.853146157634362554e-03 1.275001560645593317e-03 1.164643745277790582e-03 4.559425341610208416e-04 6.319904344930909459e-05 1.853146157634362554e-03
1.044243739370399382e+00 1.855806185429948732e-03 1.276840491770995676e-03 1.166326671178240237e-03 4.566070092013956548e-04 6.326268561298815441e-05 1.855806185429948732e-03
1.045206062728074148e+00 1.858472225759135246e-03 1.278683591780115656e-03 1.168013416274707927e-03 4.572729994949051844e-04 6.332644076755507344e-05 1.858472225759135246e-03
1.046169272915336235e+00 1.861144293557625597e-03 1.280530871080616268e-03 1.169703990118526682e-03 4.579405088661659979e-04 6.339030911776442705e-05 1.861144293557625597e-03
1.047133370749444348e+00 1.863822403798636243e-03 1.282382340106543936e-03 1.171398402285319133e-03 4.586095411497030237e-04 6.345429086870453517e-05 1.863822403798636243e-03
1.048098357048409923e+00 1.866506571492977272e-03 1.284238009318386603e-03 1.173096662375052585e-03 4.592801001899721029e-04 6.351838622579754356e-05 1.866506571492977272e-03
1.049064232630997795e+00 1.869196811689144118e-03 1.286097889203140525e-03 1.174798780012098216e-03 4.599521898413865516e-04 6.358259539480007436e-05 1.869196811689144118e-03
1.050030998316727970e+00 1.871893139473404955e-03 1.287961990274370545e-03 1.176504764845289408e-03 4.606258139683414477e-04 6.364691858180364619e-05 1.871893139473404955e-03
1.050998654925875408e+00 1.874595569969884608e-03 1.289830323072271249e-03 1.178214626547979859e-03 4.613009764452373745e-04 6.371135599323490459e-05 1.874595569969884608e-03
1.051967203279471130e+00 1.877304118340649558e-03 1.291702898163732231e-03 1.179928374818098660e-03 4.619776811565063875e-04 6.377590783585616408e-05 1.877304118340649558e-03
1.052936644199302663e+00 1.880018799785803350e-03 1.293579726142398811e-03 1.181646019378211664e-03 4.626559319966353791e-04 6.384057431676569275e-05 1.880018799785803350e-03
1.053906978507914927e+00 1.882739629543561406e-03 1.295460817628733613e-03 1.183367569975578293e-03 4.633357328701928580e-04 6.390535564339821378e-05 1.882739629543561406e-03
1.054878207028610682e+00 1.885466622890348597e-03 1.297346183270081188e-03 1.185093036382207487e-03 4.640170876918512841e-04 6.397025202352528482e-05 1.885466622890348597e-03
1.055850330585451635e+00 1.888199795140883385e-03 1.299235833740731766e-03 1.186822428394921454e-03 4.647000003864147698e-04 6.403526366525571817e-05 1.888199795140883385e-03
1.056823350003258666e+00 1.890939161648262385e-03 1.301129779741981097e-03 1.188555755835408144e-03 4.653844748888420649e-04 6.410039077703582472e-05 1.890939161648262385e-03
1.057797266107613154e+00 1.893684737804051440e-03 1.303028032002195944e-03 1.190293028550283702e-03 4.660705151442722525e-04 6.416563356765007801e-05 1.893684737804051440e-03
1.058772079724856763e+00 1.896436539038374525e-03 1.304930601276876097e-03 1.192034256411150144e-03 4.667581251080499564e-04 6.423099224622133108e-05 1.896436539038374525e-03
1.059747791682093432e+00 1.899194580819998533e-03 1.306837498348719859e-03 1.193779449314653473e-03 4.674473087457509828e-04 6.429646702221133146e-05 1.899194580819998533e-03
1.060724402807188271e+00 1.901958878656420876e-03 1.308748734027683240e-03 1.195528617182542224e-03 4.681380700332057388e-04 6.436205810542091092e-05 1.901958878656420876e-03
1.061701913928770225e+00 1.904729448093961646e-03 1.310664319151048050e-03 1.197281769961728616e-03 4.688304129565268796e-04 6.442776570599074439e-05 1.904729448093961646e-03
1.062680325876231402e+00 1.907506304717848178e-03 1.312584264583481746e-03 1.199038917624344058e-03 4.695243415121324020e-04 6.449359003440137709e-05 1.907506304717848178e-03
1.063659639479728414e+00 1.910289464152307212e-03 1.314508581217104866e-03 1.200800070167802472e-03 4.702198597067730750e-04 6.455953130147394279e-05 1.910289464152307212e-03
1.064639855570182814e+00 1.913078942060649238e-03 1.316437279971551097e-03 1.202565237614855367e-03 4.709169715575555869e-04 6.462558971837038064e-05 1.913078942060649238e-03
1.065620974979281987e+00 1.915874754145360662e-03 1.318370371794034494e-03 1.204334430013654722e-03 4.716156810919702475e-04 6.469176549659388248e-05 1.915874754145360662e-03
1.066602998539479819e+00 1.918676916148192484e-03 1.320307867659410847e-03 1.206107657437810021e-03 4.723159923479149482e-04 6.475805884798929929e-05 1.918676916148192484e-03
1.067585927083996689e+00 1.921485443850244222e-03 1.322249778570243166e-03 1.207884929986448308e-03 4.730179093737210206e-04 6.482446998474358855e-05 1.921485443850244222e-03
1.068569761446821920e+00 1.924300353072062788e-03 1.324196115556867167e-03 1.209666257784275780e-03 4.737214362281797994e-04 6.489099911938615297e-05 1.924300353072062788e-03
1.069554502462712664e+00 1.927121659673722721e-03 1.326146889677451771e-03 1.211451650981634157e-03 4.744265769805666917e-04 6.495764646478930130e-05 1.927121659673722721e-03
1.070540150967195681e+00 1.929949379554920944e-03 1.328102112018069575e-03 1.213241119754564440e-03 4.751333357106684446e-04 6.502441223416868202e-05 1.929949379554920944e-03
1.071526707796567113e+00 1.932783528655061551e-03 1.330061793692753668e-03 1.215034674304862851e-03 4.758417165088072690e-04 6.509129664108352729e-05 1.932783528655061551e-03
1.072514173787894487e+00 1.935624122953353600e-03 1.332025945843570919e-03 1.216832324860143283e-03 4.765517234758690824e-04 6.515829989943731698e-05 1.935624122953353600e-03
1.073502549779016713e+00 1.938471178468890912e-03 1.333994579640679010e-03 1.218634081673898020e-03 4.772633607233266032e-04 6.522542222347786005e-05 1.938471178468890912e-03
1.074491836608544082e+00 1.941324711260749430e-03 1.335967706282396254e-03 1.220439955025555412e-03 4.779766323732666721e-04 6.529266382779803988e-05 1.941324711260749430e-03
1.075482035115860713e+00 1.944184737428076128e-03 1.337945336995265567e-03 1.222249955220543844e-03 4.786915425584171947e-04 6.536002492733605828e-05 1.944184737428076128e-03
1.076473146141123216e+00 1.947051273110175090e-03 1.339927483034118868e-03 1.224064092590348768e-03 4.794080954221709937e-04 6.542750573737577421e-05 1.947051273110175090e-03
1.077465170525263582e+00 1.949924334486602710e-03 1.341914155682141481e-03 1.225882377492574496e-03 4.801262951186135650e-04 6.549510647354721889e-05 1.949924334486602710e-03
1.078458109109987628e+00 1.952803937777255073e-03 1.343905366250939355e-03 1.227704820311006223e-03 4.808461458125482847e-04 6.556282735182700227e-05 1.952803937777255073e-03
1.079451962737777437e+00 1.955690099242462284e-03 1.345901126080603898e-03 1.229531431455668138e-03 4.815676516795234607e-04 6.563066858853867903e-05 1.955690099242462284e-03
1.080446732251891806e+00 1.958582835183074553e-03 1.347901446539776600e-03 1.231362221362888041e-03 4.822908169058577024e-04 6.569863040035318219e-05 1.958582835183074553e-03
1.081442418496365798e+00 1.961482161940556520e-03 1.349906339025716681e-03 1.233197200495353939e-03 4.830156456886667551e-04 6.576671300428922975e-05 1.961482161940556520e-03
1.082439022316013189e+00 1.964388095897076809e-03 1.351915814964363763e-03 1.235036379342178232e-03 4.837421422358897374e-04 6.583491661771367703e-05 1.964388095897076809e-03
1.083436544556425352e+00 1.967300653475596069e-03 1.353929885810404654e-03 1.236879768418956260e-03 4.844703107663146202e-04 6.590324145834203164e-05 1.967300653475596069e-03
1.084434986063973705e+00 1.970219851139969319e-03 1.355948563047343824e-03 1.238727378267832652e-03 4.852001555096072290e-04 6.597168774423879233e-05 1.970219851139969319e-03
1.085434347685809486e+00 1.973145705395022275e-03 1.357971858187561947e-03 1.240579219457556195e-03 4.859316807063343915e-04 6.604025569381789622e-05 1.973145705395022275e-03
1.086434630269864199e+00 1.976078232786655439e-03 1.359999782772388331e-03 1.242435302583545960e-03 4.866648906079931573e-04 6.610894552584311180e-05 1.976078232786655439e-03
1.087435834664851386e+00 1.979017449901927361e-03 1.362032348372162497e-03 1.244295638267949857e-03 4.873997894770358422e-04 6.617775745942839130e-05 1.979017449901927361e-03
1.088437961720265967e+00 1.981963373369151783e-03 1.364069566586304221e-03 1.246160237159709035e-03 4.881363815868975677e-04 6.624669171403842639e-05 1.981963373369151783e-03
1.089441012286386457e+00 1.984916019857986113e-03 1.366111449043377933e-03 1.248029109934617941e-03 4.888746712220225525e-04 6.631574850948890559e-05 1.984916019857986113e-03
1.090444987214274519e+00 1.987875406079526400e-03 1.368158007401160158e-03 1.249902267295386346e-03 4.896146626778907296e-04 6.638492806594702936e-05 1.987875406079526400e-03
1.091449887355776305e+00 1.990841548786395371e-03 1.370209253346704563e-03 1.251779719971701354e-03 4.903563602610444723e-04 6.645423060393186240e-05 1.990841548786395371e-03
1.092455713563522668e+00 1.993814464772840876e-03 1.372265198596411351e-03 1.253661478720290287e-03 4.910997682891170540e-04 6.652365634431478092e-05 1.993814464772840876e-03
1.093462466690930723e+00 1.996794170874823492e-03 1.374325854896092311e-03 1.255547554324982053e-03 4.918448910908573141e-04 6.659320550831985207e-05 1.996794170874823492e-03
1.094470147592203402e+00 1.999780683970109330e-03 1.376391234021039122e-03 1.257437957596769162e-03 4.925917330061571967e-04 6.666287831752436255e-05 1.999780683970109330e-03
1.095478757122331670e+00 2.002774020978365013e-03 1.378461347776087972e-03 1.259332699373871042e-03 4.933402983860802650e-04 6.673267499385899474e-05 2.002774020978365013e-03
1.096488296137093421e+00 2.005774198861249181e-03 1.380536207995688731e-03 1.261231790521795838e-03 4.940905915928869635e-04 6.680259575960849079e-05 2.005774198861249181e-03
1.097498765493056139e+00 2.008781234622504432e-03 1.382615826543972821e-03 1.263135241933402214e-03 4.948426170000624815e-04 6.687264083741191012e-05 2.008781234622504432e-03
1.098510166047576009e+00 2.011795145308055335e-03 1.384700215314819786e-03 1.265043064528964837e-03 4.955963789923447261e-04 6.694281045026317153e-05 2.011795145308055335e-03
1.099522498658799474e+00 2.014815948006091258e-03 1.386789386231922347e-03 1.266955269256232926e-03 4.963518819657493667e-04 6.701310482151124292e-05 2.014815948006091258e-03
1.100535764185664123e+00 2.017843659847174797e-03 1.388883351248859470e-03 1.268871867090497034e-03 4.971091303276001933e-04 6.708352417486084603e-05 2.017843659847174797e-03
1.101549963487898687e+00 2.020878298004318094e-03 1.390982122349158174e-03 1.270792869034649986e-03 4.978681284965531849e-04 6.715406873437264616e-05 2.020878298004318094e-03
1.102565097426024154e+00 2.023919879693089965e-03 1.393085711546364651e-03 1.272718286119249110e-03 4.986288809026266514e-04 6.722473872446375366e-05 2.023919879693089965e-03
1.103581166861355101e+00 2.026968422171704365e-03 1.395194130884113435e-03 1.274648129402582153e-03 4.993913919872268199e-04 6.729553436990821176e-05 2.026968422171704365e-03
1.104598172655999244e+00 2.030023942741111895e-03 1.397307392436189857e-03 1.276582409970728003e-03 5.001556662031763495e-04 6.736645589583718633e-05 2.030023942741111895e-03
1.105616115672859001e+00 2.033086458745100421e-03 1.399425508306606373e-03 1.278521138937621952e-03 5.009217080147420871e-04 6.743750352773973840e-05 2.033086458745100421e-03
1.106634996775632152e+00 2.036155987570380937e-03 1.401548490629661104e-03 1.280464327445116849e-03 5.016895218976610881e-04 6.750867749146282411e-05 2.036155987570380937e-03
1.107654816828812061e+00 2.039232546646686881e-03 1.403676351570014823e-03 1.282411986663047065e-03 5.024591123391698895e-04 6.757997801321202660e-05 2.039232546646686881e-03
1.108675576697688792e+00 2.042316153446868676e-03 1.405809103322753400e-03 1.284364127789296151e-03 5.032304838380320493e-04 6.765140531955186767e-05 2.042316153446868676e-03
1.109697277248350433e+00 2.045406825486984371e-03 1.407946758113460010e-03 1.286320762049854511e-03 5.040036409045642752e-04 6.772295963740621440e-05 2.045406825486984371e-03
1.110719919347682438e+00 2.048504580326400253e-03 1.410089328198283008e-03 1.288281900698888148e-03 5.047785880606675416e-04 6.779464119405868567e-05 2.048504580326400253e-03
1.111743503863369620e+00 2.051609435567877584e-03 1.412236825864001191e-03 1.290247555018798290e-03 5.055553298398511586e-04 6.786645021715311302e-05 2.051609435567877584e-03
1.112768031663896373e+00 2.054721408857674951e-03 1.414389263428096882e-03 1.292217736320289264e-03 5.063338707872628046e-04 6.793838693469393360e-05 2.054721408857674951e-03
1.113793503618546898e+00 2.057840517885638036e-03 1.416546653238823575e-03 1.294192455942431378e-03 5.071142154597168238e-04 6.801045157504662390e-05 2.057840517885638036e-03
1.114819920597407199e+00 2.060966780385295027e-03 1.418709007675272946e-03 1.296171725252722069e-03 5.078963684257208977e-04 6.808264436693803854e-05 2.060966780385295027e-03
1.115847283471365081e+00 2.064100214133957664e-03 1.420876339147448576e-03 1.298155555647157030e-03 5.086803342655051019e-04 6.815496553945702015e-05 2.064100214133957664e-03
1.116875593112110154e+00 2.067240836952807977e-03 1.423048660096327533e-03 1.300143958550285936e-03 5.094661175710496611e-04 6.822741532205457552e-05 2.067240836952807977e-03
1.117904850392136051e+00 2.070388666706997598e-03 1.425225982993938434e-03 1.302136945415284649e-03 5.102537229461131391e-04 6.829999394454447197e-05 2.070388666706997598e-03
1.118935056184740429e+00 2.073543721305744908e-03 1.427408320343424549e-03 1.304134527724015290e-03 5.110431550062606272e-04 6.837270163710356253e-05 2.073543721305744908e-03
1.119966211364025410e+00 2.076706018702429574e-03 1.429595684679115354e-03 1.306136716987092803e-03 5.118344183788929103e-04 6.844553863027238235e-05 2.076706018702429574e-03
1.120998316804898698e+00 2.079875576894684927e-03 1.431788088566596142e-03 1.308143524743948707e-03 5.126275177032727035e-04 6.851850515495522991e-05 2.079875576894684927e-03
1.122031373383074238e+00 2.083052413924496842e-03 1.433985544602777188e-03 1.310154962562895282e-03 5.134224576305558780e-04 6.859160144242089894e-05 2.083052413924496842e-03
1.123065381975073551e+00 2.086236547878302615e-03 1.436188065415966832e-03 1.312171042041195392e-03 5.142192428238174812e-04 6.866482772430300364e-05 2.086236547878302615e-03
1.124100343458225071e+00 2.089427996887077699e-03 1.438395663665932404e-03 1.314191774805118645e-03 5.150178779580810110e-04 6.873818423260033106e-05 2.089427996887077699e-03
1.125136258710666137e+00 2.092626779126444559e-03 1.440608352043982413e-03 1.316217172510015772e-03 5.158183677203479053e-04 6.881167119967738317e-05 2.092626779126444559e-03
1.126173128611343666e+00 2.095832912816756374e-03 1.442826143273026607e-03 1.318247246840377387e-03 5.166207168096250812e-04 6.888528885826463442e-05 2.095832912816756374e-03
1.127210954040013702e+00 2.099046416223203284e-03 1.445049050107650133e-03 1.320282009509902727e-03 5.174249299369533409e-04 6.895903744145912798e-05 2.099046416223203284e-03
1.128249735877244087e+00 2.102267307655903469e-03 1.447277085334185967e-03 1.322321472261564490e-03 5.182310118254381632e-04 6.903291718272489593e-05 2.102267307655903469e-03
1.129289475004413346e+00 2.105495605469998553e-03 1.449510261770779089e-03 1.324365646867672799e-03 5.190389672102750738e-04 6.910692831589310831e-05 2.105495605469998553e-03
1.130330172303712688e+00 2.108731328065757693e-03 1.451748592267463906e-03 1.326414545129942857e-03 5.198488008387814122e-04 6.918107107516291334e-05 2.108731328065757693e-03
1.131371828658146006e+00 2.111974493888664310e-03 1.453992089706228862e-03 1.328468178879558918e-03 5.206605174704239791e-04 6.925534569510150527e-05 2.111974493888664310e-03
1.132414444951530985e+00 2.115225121429522778e-03 1.456240767001091684e-03 1.330526559977240854e-03 5.214741218768479845e-04 6.932975241064473417e-05 2.115225121429522778e-03
1.133458022068499993e+00 2.118483229224547761e-03 1.458494637098165523e-03 1.332589700313311157e-03 5.222896188419061045e-04 6.940429145709747186e-05 2.118483229224547761e-03
1.134502560894500300e+00 2.121748835855465261e-03 1.460753712975734623e-03 1.334657611807758479e-03 5.231070131616876459e-04 6.947896307013407273e-05 2.121748835855465261e-03
1.135548062315795637e+00 2.125021959949611062e-03 1.463018007644322199e-03 1.336730306410306799e-03 5.239263096445478203e-04 6.955376748579878028e-05 2.125021959949611062e-03
1.136594527219466189e+00 2.128302620180023540e-03 1.465287534146761557e-03 1.338807796100478092e-03 5.247475131111363662e-04 6.962870494050614728e-05 2.128302620180023540e-03
1.137641956493409490e+00 2.131590835265545145e-03 1.467562305558267003e-03 1.340890092887660201e-03 5.255706283944266066e-04 6.970377567104140163e-05 2.131590835265545145e-03
1.138690351026341308e+00 2.134886623970916938e-03 1.469842334986507133e-03 1.342977208811174704e-03 5.263956603397453721e-04 6.977897991456100211e-05 2.134886623970916938e-03
1.139739711707796976e+00 2.138190005106879645e-03 1.472127635571672923e-03 1.345069155940340671e-03 5.272226138048021664e-04 6.985431790859300419e-05 2.138190005106879645e-03
1.140790039428130731e+00 2.141500997530269065e-03 1.474418220486552536e-03 1.347165946374542745e-03 5.280514936597182230e-04 6.992978989103737183e-05 2.141500997530269065e-03
1.141841335078518149e+00 2.144819620144114078e-03 1.476714102936599413e-03 1.349267592243298805e-03 5.288823047870554531e-04 7.000539610016662793e-05 2.144819620144114078e-03
1.142893599550955486e+00 2.148145891897736397e-03 1.479015296160007082e-03 1.351374105706322623e-03 5.297150520818472369e-04 7.008113677462612543e-05 2.148145891897736397e-03
1.143946833738261004e+00 2.151479831786843808e-03 1.481321813427776378e-03 1.353485498953595212e-03 5.305497404516266134e-04 7.015701215343446743e-05 2.151479831786843808e-03
1.145001038534076310e+00 2.154821458853635550e-03 1.483633668043791770e-03 1.355601784205429008e-03 5.313863748164565290e-04 7.023302247598403570e-05 2.154821458853635550e-03
1.146056214832865905e+00 2.158170792186896430e-03 1.485950873344891185e-03 1.357722973712535523e-03 5.322249601089592197e-04 7.030916798204132955e-05 2.158170792186896430e-03
1.147112363529918966e+00 2.161527850922093964e-03 1.488273442700936916e-03 1.359849079756093003e-03 5.330655012743461350e-04 7.038544891174746722e-05 2.161527850922093964e-03
1.148169485521349786e+00 2.164892654241478993e-03 1.490601389514888695e-03 1.361980114647812776e-03 5.339080032704471030e-04 7.046186550561849764e-05 2.164892654241478993e-03
1.149227581704098000e+00 2.168265221374183691e-03 1.492934727222875900e-03 1.364116090730006260e-03 5.347524710677405797e-04 7.053841800454599669e-05 2.168265221374183691e-03
1.150286652975930135e+00 2.171645571596321315e-03 1.495273469294269983e-03 1.366257020375653483e-03 5.355989096493830306e-04 7.061510664979735185e-05 2.171645571596321315e-03
1.151346700235440279e+00 2.175033724231085087e-03 1.497617629231754940e-03 1.368402915988469002e-03 5.364473240112401561e-04 7.069193168301625006e-05 2.175033724231085087e-03
1.152407724382050080e+00 2.178429698648840993e-03 1.499967220571400391e-03 1.370553790002968690e-03 5.372977191619136709e-04 7.076889334622307075e-05 2.178429698648840993e-03
1.153469726316010746e+00 2.181833514267239246e-03 1.502322256882736816e-03 1.372709654884542597e-03 5.381501001227761071e-04 7.084599188181550926e-05 2.181833514267239246e-03
1.154532706938402375e+00 2.185245190551298421e-03 1.504682751768822565e-03 1.374870523129515226e-03 5.390044719279956428e-04 7.092322753256860395e-05 2.185245190551298421e-03
1.155596667151135959e+00 2.188664747013517337e-03 1.507048718866322353e-03 1.377036407265219047e-03 5.398608396245702535e-04 7.100060054163561708e-05 2.188664747013517337e-03
1.156661607856953378e+00 2.192092203213966140e-03 1.509420171845574912e-03 1.379207319850056946e-03 5.407192082723551434e-04 7.107811115254810265e-05 2.192092203213966140e-03
1.157727529959428514e+00 2.195527578760389509e-03 1.511797124410667803e-03 1.381383273473575516e-03 5.415795829440946205e-04 7.115575960921662459e-05 2.195527578760389509e-03
1.158794434362968140e+00 2.198970893308304676e-03 1.514179590299511574e-03 1.383564280756530976e-03 5.424419687254514785e-04 7.123354615593094656e-05 2.198970893308304676e-03
1.159862321972812360e+00 2.202422166561102904e-03 1.516567583283911754e-03 1.385750354350956609e-03 5.433063707150382216e-04 7.131147103736073666e-05 2.202422166561102904e-03
